n dBIC13 dBIC12 dBIC23 broken dmuRel mp mact lact
1 -36.2761295682396 -11.2237055798969 -25.0524239883428 0 NA NA 6.667 150
1 -40.8915695122241 -14.6389072214083 -26.2526622908158 0 NA NA 6.667 150
1 -30.2006336828845 -3.36020375138719 -26.8404299314973 0 NA NA 6.667 150
1 -36.1805542366992 -8.57466490423531 -27.6058893324639 0 NA NA 6.667 150
1 -31.7455138046632 -7.91782144549347 -23.8276923591698 0 NA NA 6.667 150
1 -31.181571481686 -5.17207045767373 -26.0095010240123 0 NA NA 6.667 150
1 -29.4668953468722 -6.94258319266305 -22.5243121542092 0 NA NA 6.667 150
1 -42.3551307902194 -26.2459681184841 -16.1091626717352 0 NA NA 6.667 150
1 -26.8263730389071 -0.647712750933351 -26.1786602879738 0 NA NA 6.667 150
1 -26.5646399942289 -3.46171146585448 -23.1029285283744 0 NA NA 6.667 150
2 -23.3884981859833 2.08768183218717 -25.4761800181705 0 0.151112514723916 NA 6.667 150
1 -38.9380595607786 -12.3265302749514 -26.6115292858271 0 NA NA 6.667 150
2 -14.3844777366285 7.987678763448 -22.3721565000765 0 0.076116192444755 NA 6.667 150
1 -34.7561129716637 -15.4728246864188 -19.2832882852449 0 NA NA 6.667 150
1 -43.9667175393517 -25.6709548132812 -18.2957627260705 0 NA NA 6.667 150
1 -47.8182142438086 -26.3548523286358 -21.4633619151728 0 NA NA 6.667 150
1 -35.3785806748303 -9.01794642021332 -26.360634254617 0 NA NA 6.667 150
1 -30.8684411377897 -5.62211565748657 -25.2463254803031 0 NA NA 6.667 150
1 -29.7776440357841 -6.02793184394386 -23.7497121918402 0 NA NA 6.667 150
1 -23.8820260316002 -1.17322774881609 -22.7087982827841 0 NA NA 6.667 150
1 -36.7203877850152 -12.6186803446014 -24.1017074404137 0 NA NA 6.667 150
1 -44.7885705839583 -26.338020129647 -18.4505504543113 0 NA NA 6.667 150
1 -42.5586908002385 -25.6994413626021 -16.8592494376364 0 NA NA 6.667 150
1 -33.7969336437995 -7.60621349013195 -26.1907201536676 0 NA NA 6.667 150
1 -36.1500699186345 -10.5320509027931 -25.6180190158414 0 NA NA 6.667 150
2 -15.2747660997891 6.9517884510044 -22.2265545507935 0 0.135312391465464 NA 6.667 150
1 -33.7953671066243 -11.1567870978638 -22.6385800087605 0 NA NA 6.667 150
1 -39.8446929152246 -26.2825378252805 -13.5621550899441 0 NA NA 6.667 150
1 -37.7772162010881 -10.0772259605428 -27.6999902405453 0 NA NA 6.667 150
1 -45.8612772593115 -18.4692462595895 -27.392030999722 0 NA NA 6.667 150
2 40.0165136649055 64.830151760159 -24.8136380952535 0 0.0547939681123052 NA 10 150
2 2.49298542427486 26.9992999095129 -24.506314485238 0 0.108058678598698 NA 10 150
2 41.1814552292683 66.2349995724551 -25.0535443431868 0 -0.0263623577292789 NA 10 150
2 21.6913364888253 46.3805987023326 -24.6892622135072 0 0.0422827525706339 NA 10 150
2 10.3422892478301 34.9104404396064 -24.5681511917762 0 0.075957415286006 NA 10 150
2 3.88483414534477 29.1793194302928 -25.294485284948 0 0.0492226798507452 NA 10 150
2 55.5379301931468 78.9326162739024 -23.3946860807556 0 0.00870791801218075 NA 10 150
2 3.98089421936794 28.7968658780869 -24.815971658719 0 0.0395162083725776 NA 10 150
2 42.196409434964 66.4606958908147 -24.2642864558508 0 0.044277413253208 NA 10 150
2 34.8160559089852 54.4635969311945 -19.6475410222093 0 0.00735962982771435 NA 10 150
2 19.5995761379633 44.4617398986376 -24.8621637606743 0 -0.00211312056352102 NA 10 150
2 15.7368455538879 37.3111298613166 -21.5742843074287 0 0.0833291283680769 NA 10 150
2 5.62137753326621 31.0053490134817 -25.3839714802155 0 0.00471861227902485 NA 10 150
2 29.8723063036703 53.5930094659826 -23.7207031623123 0 0.0527043202258867 NA 10 150
2 2.57062109311641 26.9055657630884 -24.3349446699719 0 0.0167541943528131 NA 10 150
2 20.2538220166194 44.8757385787329 -24.6219165621135 0 0.0273057539930893 NA 10 150
2 -15.2837243808145 9.78990072739973 -25.0736251082142 0 0.00231068642280513 NA 10 150
2 9.57108188924107 34.7746181880009 -25.2035362987598 0 0.0698890647301192 NA 10 150
2 6.94415008706552 31.9460560862561 -25.0019059991906 0 0.0752856391719738 NA 10 150
2 6.57833537567407 31.9293422307295 -25.3510068550554 0 0.0506377957490769 NA 10 150
2 29.1148932873989 54.0740155323699 -24.9591222449709 0 0.0207947762180989 NA 10 150
2 38.9805911845905 63.3240532068049 -24.3434620222144 0 0.00129498798736158 NA 10 150
2 7.80053707465433 22.4962023981534 -14.695665323499 0 0.0364466700160802 NA 10 150
2 14.5722057397316 38.1176140382772 -23.5454082985456 0 -0.0213123372169808 NA 10 150
2 4.35593317908425 25.7190151939397 -21.3630820148554 0 0.0857019792686997 NA 10 150
2 11.8223714658626 34.9603122895373 -23.1379408236747 0 -0.000428586993385728 NA 10 150
2 25.1149221394549 50.1746520720833 -25.0597299326284 0 0.03698071558623 NA 10 150
2 40.3552133317492 64.3246895112013 -23.9694761794521 0 0.0520700696257725 NA 10 150
2 -10.2862480693537 15.078293994396 -25.3645420637497 0 0.0413061274584846 NA 10 150
2 33.1197885437194 58.068396457351 -24.9486079136315 0 0.0252487063985179 NA 10 150
2 81.1262636986967 107.493796323452 -26.3675326247551 0 0.0564930070826158 NA 13.333 150
2 21.6483876295883 47.0590902921253 -25.410702662537 0 0.0128434276442632 NA 13.333 150
2 23.4455251433774 47.5771661828153 -24.1316410394379 0 0.0540974754942279 NA 13.333 150
2 32.4420333687833 54.8292047541743 -22.387171385391 0 0.0810284438951131 NA 13.333 150
2 42.6525475416429 67.9522294032745 -25.2996818616316 0 0.0727875289263196 NA 13.333 150
2 31.0890313258139 56.0199066835692 -24.9308753577552 0 0.0230136191563049 NA 13.333 150
2 46.6996978086599 72.7599114999491 -26.0602136912892 0 0.0272732684820441 NA 13.333 150
2 -8.52439919228391 16.1092484947917 -24.6336476870756 0 -0.00341605398519084 NA 13.333 150
2 53.8980184569766 80.0977688415956 -26.1997503846189 0 0.0460383120707061 NA 13.333 150
2 29.589010422914 55.0462711115326 -25.4572606886186 0 0.0368059335594707 NA 13.333 150
2 35.515812293622 61.2677037486496 -25.7518914550276 0 0.0143219787097149 NA 13.333 150
2 64.5021450449217 87.6082330942374 -23.1060880493158 0 0.0504774245451193 NA 13.333 150
2 21.4991304502362 44.9861848101511 -23.487054359915 0 0.0291771781001465 NA 13.333 150
2 86.6626370728538 111.810663068237 -25.148025995383 0 0.00774824732647503 NA 13.333 150
2 13.622963312082 37.1582302902177 -23.5352669781357 0 0.0492093051515668 NA 13.333 150
2 18.8197035503711 45.8558827035995 -27.0361791532284 0 0.0575845355155698 NA 13.333 150
2 43.5312204020984 65.0628805089848 -21.5316601068864 0 0.0307156384204572 NA 13.333 150
2 65.3545865156632 80.5340977750573 -15.1795112593941 0 0.0128015828957233 NA 13.333 150
2 55.8934211269541 82.1719511550621 -26.278530028108 0 0.0472860433082447 NA 13.333 150
2 57.216041515494 83.7744055324197 -26.5583640169257 0 0.0293410941390415 NA 13.333 150
2 53.5147948134825 78.3653938166458 -24.8505990031633 0 0.0903625905109737 NA 13.333 150
2 50.6616028954895 76.3301392216144 -25.6685363261249 0 0.0105617236816655 NA 13.333 150
2 34.9683179773872 61.0634512409843 -26.0951332635971 0 0.0479619395878835 NA 13.333 150
2 75.2028568008507 94.7511490899981 -19.5482922891474 0 -0.0354193566245854 NA 13.333 150
2 34.7562770232703 60.9533521326312 -26.1970751093609 0 0.0660473447087714 NA 13.333 150
2 69.4623077587394 91.3155638613512 -21.8532561026118 0 0.0265087798238428 NA 13.333 150
2 78.4457495639817 98.3598345511166 -19.9140849871349 0 0.062155510906427 NA 13.333 150
2 29.580036292607 50.4227387537499 -20.8427024611428 0 0.0229947800969467 NA 13.333 150
2 44.909380507286 62.8688633387371 -17.9594828314512 0 0.0243914956047724 NA 13.333 150
2 24.2310684233314 49.0066152940208 -24.7755468706894 0 0.0598326211353806 NA 13.333 150
2 -5.16962850215987 17.0810591075433 -22.2506876097032 0 0.0601689733900567 NA 16.667 150
2 17.7181360974205 44.5296638332334 -26.8115277358129 0 0.0695965031390331 NA 16.667 150
2 46.522863564684 70.4337355349453 -23.9108719702613 0 0.0222248228258354 NA 16.667 150
2 15.7594259721795 31.3954737773611 -15.6360478051815 0 0.0538641071872956 NA 16.667 150
2 24.8795707499371 48.4550776054066 -23.5755068554695 0 0.0150889294002719 NA 16.667 150
2 35.1577919182187 62.3881731281972 -27.2303812099785 0 0.00491878725619923 NA 16.667 150
2 15.8091007823527 41.0480244427031 -25.2389236603503 0 0.0128805562748105 NA 16.667 150
2 25.8680186593397 50.5906289257173 -24.7226102663776 0 0.0737066043186801 NA 16.667 150
2 12.0508319543137 34.6278899641497 -22.577058009836 0 0.0213712608203927 NA 16.667 150
2 36.9593931170766 60.4694232928523 -23.5100301757757 0 0.0131890919388631 NA 16.667 150
2 14.0781503226535 36.2372639658315 -22.159113643178 0 0.0179635338890337 NA 16.667 150
2 5.80476357603175 27.0704033661973 -21.2656397901656 0 -0.00450227192162882 NA 16.667 150
2 22.7470600325883 46.7427128830232 -23.9956528504349 0 0.0326776545862173 NA 16.667 150
2 18.5521590945787 41.9836511342596 -23.431492039681 0 0.038451228335079 NA 16.667 150
2 56.1514596125007 78.5568075663837 -22.4053479538829 0 0.0528320070154834 NA 16.667 150
2 25.8325189972843 49.3739666358606 -23.5414476385763 0 0.0108331659656809 NA 16.667 150
2 -7.98686160650141 14.0117092955834 -21.9985709020848 0 0.0320924761022509 NA 16.667 150
2 22.7733489583875 46.4474165456513 -23.6740675872638 0 0.00553319918080294 NA 16.667 150
2 56.6982907957104 78.9192195124415 -22.2209287167311 0 0.0450400218778842 NA 16.667 150
2 79.4262115595848 104.173408820018 -24.747197260433 0 0.0891732022687929 NA 16.667 150
2 19.1329481401422 40.1675924572542 -21.034644317112 0 0.0384273058866067 NA 16.667 150
2 24.3427425648924 48.2983734495815 -23.9556308846891 0 0.0606620747754554 NA 16.667 150
3 35.1520151677964 -26.4629299511416 61.6149451189381 0 NA 0.293093546953602 16.667 150
2 12.273670827878 34.2185163957765 -21.9448455678985 0 0.035863072445029 NA 16.667 150
2 44.9984661479143 70.2514916898504 -25.253025541936 0 0.0257981760851803 NA 16.667 150
2 26.8203337494283 50.1378360379754 -23.3175022885471 0 0.0246371954999915 NA 16.667 150
2 38.2129529324461 63.4621730846748 -25.2492201522286 0 0.0135949914865287 NA 16.667 150
2 17.629457846569 42.8535524458662 -25.2240945992971 0 0.026899920447708 NA 16.667 150
2 43.9255377587365 68.4391445523484 -24.5136067936119 0 0.0314013791866121 NA 16.667 150
2 35.087348868617 59.80085174653 -24.713502877913 0 0.0505865580489558 NA 16.667 150
2 -13.6852421259478 8.31466813407405 -21.9999102600218 0 0.0530423173690482 NA 20 150
1 -11.4566715627316 -8.06009355222159 -3.39657801050998 0 NA NA 20 150
1 -31.6227489836683 -14.7617827637569 -16.8609662199115 0 NA NA 20 150
1 -25.0220347485829 -12.2996484488331 -12.7223862997498 0 NA NA 20 150
1 -25.7226602990786 -26.014984083874 0.292323784795371 0 NA NA 20 150
1 -27.7660564909293 -26.5224415447874 -1.24361494614186 0 NA NA 20 150
1 -35.1658830021938 -27.1653824116274 -8.00050059056639 0 NA NA 20 150
1 -19.9639518514368 -8.73138024277068 -11.2325716086661 0 NA NA 20 150
1 -25.300331985185 -27.1045488151976 1.80421683001259 0 NA NA 20 150
1 -22.0809845979993 -27.0917633684749 5.01077877047555 0 NA NA 20 150
1 -21.6418637903598 -27.1122970847855 5.47043329442567 0 NA NA 20 150
1 -27.0050267541155 -9.91281282800901 -17.0922139261065 0 NA NA 20 150
1 -20.0848208239895 -27.0671167010005 6.98229587701098 0 NA NA 20 150
1 -32.7887566404834 -27.1139949716353 -5.67476166884808 0 NA NA 20 150
1 -11.0016209408195 -7.54098341218742 -3.46063752863211 0 NA NA 20 150
1 -12.0054184098881 -26.9996196431703 14.9942012332822 0 NA NA 20 150
1 -30.8486304862508 -26.484405286189 -4.36422520006181 0 NA NA 20 150
1 -34.1135837493421 -26.1636187761178 -7.94996497322427 0 NA NA 20 150
1 -24.4840429789792 -26.549485666721 2.06544268774178 0 NA NA 20 150
1 -12.8559186179491 -26.9608347987814 14.1049161808323 0 NA NA 20 150
2 -13.7928280665005 4.66457955103306 -18.4574076175336 0 0.0399126130991623 NA 20 150
1 -15.4774789939956 -27.0056474372677 11.5281684432721 0 NA NA 20 150
1 -31.5463908854063 -26.85215438051 -4.69423650489625 0 NA NA 20 150
2 -1.80353376658604 17.9839975274808 -19.7875312940669 0 0.0408827315261089 NA 20 150
1 -37.1508379000024 -25.6077506830079 -11.5430872169945 0 NA NA 20 150
1 -16.5238785646916 -26.4395005573933 9.91562199270174 0 NA NA 20 150
1 -32.6548798778999 -26.0586719931739 -6.59620788472603 0 NA NA 20 150
1 -30.5738246799028 -26.4260571140803 -4.14776756582251 0 NA NA 20 150
1 -33.1570590530564 -25.6615023597942 -7.49555669326219 0 NA NA 20 150
1 -10.2648045276892 -4.66416212150489 -5.60064240618431 0 NA NA 20 150
1 -51.9777295096637 -27.3948171798766 -24.5829123297872 0 NA NA 23.333 150
1 -41.4255309375703 -27.4668779884414 -13.9586529491289 0 NA NA 23.333 150
1 -47.8179742839857 -26.3249807238335 -21.4929935601522 0 NA NA 23.333 150
1 -48.7940979400109 -27.2218524703685 -21.5722454696424 0 NA NA 23.333 150
1 -51.4851052316717 -27.3291447142838 -24.1559605173879 0 NA NA 23.333 150
1 -40.2318812348931 -23.9515797695994 -16.2803014652936 0 NA NA 23.333 150
1 -37.6184483181796 -25.2024309321405 -12.4160173860391 0 NA NA 23.333 150
1 -37.6178367033135 -26.5669606732663 -11.0508760300472 0 NA NA 23.333 150
1 -47.8151833430138 -21.9352971375238 -25.87988620549 0 NA NA 23.333 150
1 -44.0066535853339 -26.8046793532421 -17.2019742320917 0 NA NA 23.333 150
1 -49.6232590193677 -26.5455293344685 -23.0777296848992 0 NA NA 23.333 150
1 -47.231971897203 -23.5906838907013 -23.6412880065018 0 NA NA 23.333 150
1 -44.8952082797859 -26.7142849576594 -18.1809233221265 0 NA NA 23.333 150
1 -45.1824691771217 -25.3213319867491 -19.8611371903726 0 NA NA 23.333 150
1 -35.248900543651 -27.2303616306308 -8.01853891302017 0 NA NA 23.333 150
1 -49.4830116452013 -23.5842469498448 -25.8987646953565 0 NA NA 23.333 150
1 -43.4683712515771 -26.6181879390724 -16.8501833125047 0 NA NA 23.333 150
1 -47.4904910024798 -25.6550780296402 -21.8354129728395 0 NA NA 23.333 150
1 -38.941670425078 -26.8570915329301 -12.0845788921479 0 NA NA 23.333 150
1 -51.9213939400088 -26.1851273410293 -25.7362665989795 0 NA NA 23.333 150
1 -41.3763676416711 -26.6037906974452 -14.7725769442259 0 NA NA 23.333 150
1 -53.4779601717701 -27.081370973543 -26.396589198227 0 NA NA 23.333 150
1 -43.2996896557243 -24.9487788139249 -18.3509108417993 0 NA NA 23.333 150
1 -46.9541312657175 -25.8541328985357 -21.0999983671818 0 NA NA 23.333 150
1 -47.1726526542861 -27.2006722549231 -19.971980399363 0 NA NA 23.333 150
1 -42.5931781109193 -25.5421705196195 -17.0510075912998 0 NA NA 23.333 150
1 -43.6919557339534 -24.3024731361875 -19.3894825977659 0 NA NA 23.333 150
1 -37.7718422175967 -26.9405804406997 -10.831261776897 0 NA NA 23.333 150
1 -40.3888059567043 -27.043693877401 -13.3451120793034 0 NA NA 23.333 150
1 -41.1068456601406 -26.6949894657428 -14.4118561943978 0 NA NA 23.333 150
1 -45.0936153514203 -26.0170212687035 -19.0765940827168 0 NA NA 26.667 150
1 -28.6079550385302 -7.70810841189905 -20.8998466266312 0 NA NA 26.667 150
2 -26.8942473715515 0.184217517359684 -27.0784648889112 0 1.58753449575797 NA 26.667 150
1 -36.2968390305859 -17.4654941119816 -18.8313449186044 0 NA NA 26.667 150
1 -42.7306623880268 -16.3903653484331 -26.3402970395937 0 NA NA 26.667 150
1 -41.0177372409971 -23.2231583708663 -17.7945788701309 0 NA NA 26.667 150
1 -23.228653273427 -1.23420908492881 -21.9944441884982 0 NA NA 26.667 150
1 -41.6107695426672 -14.0983739464673 -27.5123955961999 0 NA NA 26.667 150
1 -30.9931762310607 -9.73352640638404 -21.2596498246767 0 NA NA 26.667 150
1 -49.7602087907144 -24.9493757318014 -24.810833058913 0 NA NA 26.667 150
1 -38.1968624622996 -14.3222359829624 -23.8746264793372 0 NA NA 26.667 150
1 -35.7846069468715 -12.5367828114468 -23.2478241354247 0 NA NA 26.667 150
1 -47.9865721320311 -24.5848946591714 -23.4016774728598 0 NA NA 26.667 150
2 -23.7520544963591 0.636313983502987 -24.388368479862 0 1.58228249066644 NA 26.667 150
1 -32.5760995978117 -7.57453044697013 -25.0015691508415 0 NA NA 26.667 150
1 -23.8503717530748 -9.63554886641487 -14.2148228866599 0 NA NA 26.667 150
1 -27.9195380338433 -3.15062650144773 -24.7689115323956 0 NA NA 26.667 150
1 -40.8545778308871 -16.4452228631171 -24.40935496777 0 NA NA 26.667 150
1 -45.8186173709937 -22.1294540505523 -23.6891633204414 0 NA NA 26.667 150
1 -43.0571781313065 -16.5209399629148 -26.5362381683917 0 NA NA 26.667 150
1 -38.6326946225408 -13.479220246757 -25.1534743757838 0 NA NA 26.667 150
2 -8.76886324867246 5.45816034901327 -14.2270235976857 0 1.58653204266639 NA 26.667 150
1 -23.0801482237493 -1.89710498485783 -21.1830432388915 0 NA NA 26.667 150
1 -33.8473656730575 -9.79449783304426 -24.0528678400133 0 NA NA 26.667 150
1 -36.1086303689035 -22.1481929034881 -13.9604374654155 0 NA NA 26.667 150
1 -44.6527587915243 -21.2306956177154 -23.422063173809 0 NA NA 26.667 150
1 -26.8577466487013 -4.95792527170306 -21.8998213769983 0 NA NA 26.667 150
1 -23.9712724207893 -2.1380367297088 -21.8332356910805 0 NA NA 26.667 150
1 -45.1549168185129 -20.876658427911 -24.2782583906019 0 NA NA 26.667 150
1 -35.7411968403003 -8.55738905757153 -27.1838077827288 0 NA NA 26.667 150
2 16.3276689342165 41.3845291905027 -25.0568602562862 0 1.81968993307837 NA 30 150
2 50.5040679205458 73.4918812386668 -22.987813318121 0 1.94988968742518 NA 30 150
2 12.4918039218646 40.4063438576577 -27.9145399357931 0 1.85627533776216 NA 30 150
2 5.90772155223021 33.8314619969105 -27.9237404446803 0 1.82457234435626 NA 30 150
2 -9.94786078735524 18.1038873411062 -28.0517481284614 0 1.71185175146548 NA 30 150
2 20.7143837528874 46.9599722843623 -26.2455885314748 0 1.89193868448995 NA 30 150
2 39.520273393654 61.0535015005571 -21.5332281069032 0 1.94895834392244 NA 30 150
2 20.6708712693007 46.8447685755937 -26.1738973062929 0 1.91265043409327 NA 30 150
2 8.94489547792182 36.532122667556 -27.5872271896342 0 1.86276835820259 NA 30 150
2 20.7740123068197 47.1583619028825 -26.3843495960627 0 1.86165921049716 NA 30 150
2 61.7735309767759 88.436660035667 -26.6631290588912 0 2.04711501856819 NA 30 150
2 10.6959256880909 35.2769620488698 -24.5810363607789 0 1.83336400125838 NA 30 150
2 42.91450534863 67.9608483655547 -25.0463430169248 0 1.97544742557463 NA 30 150
2 54.5478697060016 81.5487640210522 -27.0008943150506 0 2.00779533395667 NA 30 150
2 17.8622608674823 43.7913902907903 -25.929129423308 0 1.86326224949852 NA 30 150
2 40.8392422910529 67.1189312535162 -26.2796889624633 0 1.99331960587481 NA 30 150
2 30.627294884529 55.5475751343147 -24.9202802497857 0 1.95871963915561 NA 30 150
2 16.200209166147 40.4322982307867 -24.2320890646397 0 1.8466830981223 NA 30 150
2 29.0113251204893 56.6181020115901 -27.6067768911007 0 1.9515351543062 NA 30 150
2 29.8763186737124 57.9567891770021 -28.0804705032897 0 1.94010675854788 NA 30 150
2 22.18104704507 48.0475290462291 -25.8664820011591 0 1.8992787896071 NA 30 150
2 25.7376515617498 51.6706031128069 -25.9329515510572 0 1.90775274593015 NA 30 150
2 38.8369123720449 65.8660956748627 -27.0291833028177 0 1.98931186745272 NA 30 150
2 8.97249348513105 31.9574624119732 -22.9849689268422 0 1.79015885457841 NA 30 150
2 25.0245745152042 50.5529976420057 -25.5284231268015 0 1.89215834765228 NA 30 150
